,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
9261,352051,1,SALT LAKE CITY / COMPLAINCE 1,96,2018-07-05 15:11:38,2018-07-05 15:29:55,0 days 00:18:14.000000000,0 days 00:18:01.000000000,1.761,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33361V,,0.25,0.25,186,3,1,2018,15.25,15.5,7.044,2018-7-5,133
9246,210203,1,PACKSIZE / CLEAN AIR 7,143,2018-07-05 12:43:04,2018-07-05 18:05:57,0 days 05:22:52.000000000,0 days 03:16:48.000000000,7.78,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,1301971,84111,2.75,1.75,186,3,1,2018,12.75,18.0,2.829090909090909,2018-7-5,133
9253,176447,2,SALT LAKE CITY / PSB-FIRE NORTH,498,2018-07-05 14:17:13,2018-07-06 07:51:50,0 days 17:34:37.000000000,0 days 01:10:17.000000000,5.718,Plug Out at Vehicle,Level 2,Salt Lake City,40.759009999999996,-111.88205,6581V,,8.75,0.5,186,3,1,2018,14.25,7.75,0.6534857142857143,2018-7-5,133
9252,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,840,2018-07-05 14:11:24,2018-07-05 19:05:13,0 days 04:53:49.000000000,0 days 02:55:28.000000000,16.468,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,447091,84401,2.5,1.5,186,3,1,2018,14.25,19.0,6.5872,2018-7-5,133
9251,182105,1,PUBLIC USE / FAIRMONT PARK,1530820888,2018-07-05 14:01:36,2018-07-05 15:35:24,0 days 01:33:46.000000000,0 days 01:33:42.000000000,5.853,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,659423,84120,0.75,0.75,186,3,1,2018,14.0,15.5,7.803999999999999,2018-7-5,133
9250,167437,1,PUBLIC USE / 300 SOUTH,237,2018-07-05 13:48:27,2018-07-05 14:48:15,0 days 00:59:48.000000000,0 days 00:46:04.000000000,0.841,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,535995,84111,0.5,0.5,186,3,1,2018,13.75,14.75,1.682,2018-7-5,133
9249,167175,2,PUBLIC USE / PIONEER PARK,674,2018-07-05 13:08:09,2018-07-05 14:59:19,0 days 01:51:12.000000000,0 days 01:16:27.000000000,3.025,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2260521,84040,1.0,0.75,186,3,1,2018,13.25,15.0,3.025,2018-7-5,133
9248,167347,2,PUBLIC USE / 159 S. MAIN ST,1431,2018-07-05 13:02:15,2018-07-05 14:57:08,0 days 01:54:55.000000000,0 days 01:54:32.000000000,5.816,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1670731,84092,1.0,1.0,186,3,1,2018,13.0,15.0,5.816,2018-7-5,133
9247,167175,1,PUBLIC USE / PIONEER PARK,1530817065,2018-07-05 12:57:51,2018-07-05 14:18:25,0 days 01:20:32.000000000,0 days 01:20:11.000000000,4.923,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2446781,84102,0.75,0.75,186,3,1,2018,13.0,14.25,6.564,2018-7-5,133
9262,167175,2,PUBLIC USE / PIONEER PARK,676,2018-07-05 15:14:02,2018-07-05 18:16:04,0 days 03:01:59.000000000,0 days 03:01:35.000000000,10.158,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2414891,84043,1.5,1.5,186,3,1,2018,15.25,18.25,6.771999999999999,2018-7-5,133
9254,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,1159,2018-07-05 14:34:38,2018-07-05 15:00:32,0 days 00:25:54.000000000,0 days 00:25:32.000000000,18.165,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,451985,84044,0.25,0.25,186,3,1,2018,14.5,15.0,72.66,2018-7-5,133
9263,182139,1,PUBLIC USE / SUGAR HOUSE,1530825818,2018-07-05 15:23:43,2018-07-05 16:38:04,0 days 01:14:23.000000000,0 days 01:13:59.000000000,8.172,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,726237,84103,0.5,0.5,186,3,1,2018,15.5,16.75,16.344,2018-7-5,133
9273,182145,2,PUBLIC USE / SUNNYSIDE AVE,1530840621,2018-07-05 19:30:27,2018-07-05 23:29:25,0 days 03:58:58.000000000,0 days 03:03:52.000000000,8.722000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.751179,-111.814384,1163771,84109,2.0,1.5,186,3,1,2018,19.5,23.5,4.361000000000001,2018-7-5,133
9265,182073,2,PUBLIC USE / LIBERTY PARK 2,592,2018-07-05 17:04:27,2018-07-05 19:36:36,0 days 02:32:08.000000000,0 days 02:31:36.000000000,17.31,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,1780291,84105,1.25,1.25,186,3,1,2018,17.0,19.5,13.847999999999999,2018-7-5,133
9245,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,753,2018-07-05 12:41:49,2018-07-05 15:57:50,0 days 03:16:04.000000000,0 days 03:15:46.000000000,10.117,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,292881,84010,1.75,1.75,186,3,1,2018,12.75,16.0,5.781142857142858,2018-7-5,133
9281,352031,1,SALT LAKE CITY / SLC COMPLIANCE2,192,2018-07-05 23:03:29,2018-07-06 16:03:08,0 days 16:59:39.000000000,0 days 09:23:04.000000000,49.376999999999995,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33361V,,8.5,4.75,186,3,1,2018,23.0,16.0,5.809058823529411,2018-7-5,133
9280,352051,1,SALT LAKE CITY / COMPLAINCE 1,97,2018-07-05 23:02:20,2018-07-06 07:15:29,0 days 08:13:08.000000000,0 days 06:34:16.000000000,34.65,Plug Out at Vehicle,Level 2,Salt Lake City,40.755736999999996,-111.88454399999999,33371V,,4.0,3.25,186,3,1,2018,23.0,7.25,8.6625,2018-7-5,133
9279,182073,1,PUBLIC USE / LIBERTY PARK 2,593,2018-07-05 21:36:16,2018-07-05 23:54:29,0 days 02:18:10.000000000,0 days 02:17:38.000000000,4.378,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,749237,84103,1.25,1.25,186,3,1,2018,21.5,24.0,3.5024,2018-7-5,133
9278,165165,1,PUBLIC USE / INTL PEACE GARD,166,2018-07-05 21:33:10,2018-07-05 22:18:34,0 days 00:45:29.000000000,0 days 00:44:50.000000000,5.0360000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.746857,-111.91934199999999,1911791,84119,0.5,0.25,186,3,1,2018,21.5,22.25,10.072000000000001,2018-7-5,133
9277,352031,1,SALT LAKE CITY / SLC COMPLIANCE2,191,2018-07-05 21:30:07,2018-07-05 22:05:31,0 days 00:35:26.000000000,0 days 00:35:07.000000000,3.5639999999999996,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33361V,,0.25,0.25,186,3,1,2018,21.5,22.0,14.255999999999998,2018-7-5,133
9276,182139,2,PUBLIC USE / SUGAR HOUSE,1530843513,2018-07-05 20:18:41,2018-07-05 21:23:49,0 days 01:05:06.000000000,0 days 01:04:42.000000000,7.018,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1793361,84108,0.5,0.5,186,3,1,2018,20.25,21.5,14.036,2018-7-5,133
9264,167347,2,PUBLIC USE / 159 S. MAIN ST,1530827865,2018-07-05 15:57:52,2018-07-05 22:24:46,0 days 06:26:54.000000000,0 days 01:58:51.000000000,11.502,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,928861,84103,3.25,1.0,186,3,1,2018,16.0,22.5,3.5390769230769235,2018-7-5,133
9275,352031,1,SALT LAKE CITY / SLC COMPLIANCE2,190,2018-07-05 20:00:52,2018-07-05 20:44:09,0 days 00:43:20.000000000,0 days 00:42:59.000000000,4.39,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,0.25,0.25,186,3,1,2018,20.0,20.75,17.56,2018-7-5,133
9272,182139,2,PUBLIC USE / SUGAR HOUSE,1340,2018-07-05 19:24:48,2018-07-05 19:55:33,0 days 00:30:43.000000000,0 days 00:30:30.000000000,3.301,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1619691,84119,0.25,0.25,186,3,1,2018,19.5,20.0,13.204,2018-7-5,133
9271,167437,2,PUBLIC USE / 300 SOUTH,239,2018-07-05 18:54:48,2018-07-05 22:41:16,0 days 03:46:26.000000000,0 days 03:46:20.000000000,12.505,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,651769,84115,2.0,2.0,186,3,1,2018,19.0,22.75,6.2525,2018-7-5,133
9270,167437,1,PUBLIC USE / 300 SOUTH,238,2018-07-05 18:47:47,2018-07-05 19:35:51,0 days 00:48:03.000000000,0 days 00:41:09.000000000,2.6189999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1861831,84010,0.5,0.25,186,3,1,2018,18.75,19.5,5.2379999999999995,2018-7-5,133
9269,167347,1,PUBLIC USE / 159 S. MAIN ST,1530836691,2018-07-05 18:24:57,2018-07-05 19:10:00,0 days 00:45:04.000000000,0 days 00:43:52.000000000,2.43,CPS Server,Level 2,Salt Lake City,40.76569,-111.890976,765043,84123,0.5,0.25,186,3,1,2018,18.5,19.25,4.86,2018-7-5,133
9268,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1161,2018-07-05 18:05:46,2018-07-05 18:30:07,0 days 00:24:21.000000000,0 days 00:23:56.000000000,14.587,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1797141,84093,0.25,0.25,186,3,1,2018,18.0,18.5,58.348,2018-7-5,133
9267,167713,2,PUBLIC USE / LIBERTY PARK,945,2018-07-05 17:06:30,2018-07-05 18:00:02,0 days 00:53:31.000000000,0 days 00:53:25.000000000,6.108,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2079171,84014,0.5,0.5,186,3,1,2018,17.0,18.0,12.216,2018-7-5,133
9266,182139,1,PUBLIC USE / SUGAR HOUSE,1339,2018-07-05 17:04:39,2018-07-05 17:41:14,0 days 00:36:33.000000000,0 days 00:36:11.000000000,3.977,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,814915,84129,0.25,0.25,186,3,1,2018,17.0,17.75,15.908,2018-7-5,133
9274,167437,1,PUBLIC USE / 300 SOUTH,1530842012,2018-07-05 19:53:39,2018-07-05 21:55:51,0 days 02:02:10.000000000,0 days 02:01:56.000000000,7.782,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,726237,84103,1.0,1.0,186,3,1,2018,20.0,22.0,7.782,2018-7-5,133
9243,182073,1,PUBLIC USE / LIBERTY PARK 2,590,2018-07-05 12:25:49,2018-07-05 13:12:09,0 days 00:46:23.000000000,0 days 00:46:04.000000000,2.645,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,2156691,84025,0.5,0.5,186,3,1,2018,12.5,13.25,5.29,2018-7-5,133
9244,167437,1,PUBLIC USE / 300 SOUTH,236,2018-07-05 12:27:17,2018-07-05 13:46:04,0 days 01:18:50.000000000,0 days 01:18:31.000000000,8.616,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1069021,84105,0.75,0.75,186,3,1,2018,12.5,13.75,11.488,2018-7-5,133
9213,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,838,2018-07-05 07:33:09,2018-07-05 13:09:49,0 days 05:36:39.000000000,0 days 04:11:00.000000000,12.044,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,736191,84405,2.75,2.0,186,3,1,2018,7.5,13.25,4.379636363636364,2018-7-5,133
9221,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,752,2018-07-05 08:23:39,2018-07-05 11:56:31,0 days 03:32:51.000000000,0 days 03:27:26.000000000,9.708,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,607959,84074,1.75,1.75,186,3,1,2018,8.5,12.0,5.547428571428571,2018-7-5,133
9220,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,830,2018-07-05 08:14:25,2018-07-05 12:24:05,0 days 04:09:40.000000000,0 days 02:10:36.000000000,6.362,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1439391,77429,2.0,1.0,186,3,1,2018,8.25,12.5,3.181,2018-7-5,133
9218,182105,2,PUBLIC USE / FAIRMONT PARK,610,2018-07-05 08:07:08,2018-07-05 08:50:30,0 days 00:43:25.000000000,0 days 00:43:10.000000000,4.516,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,2323371,84037,0.25,0.25,186,3,1,2018,8.0,8.75,18.064,2018-7-5,133
9217,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,1530799497,2018-07-05 08:05:03,2018-07-05 11:29:53,0 days 03:24:55.000000000,0 days 03:22:03.000000000,9.398,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1301491,84107,1.75,1.75,186,3,1,2018,8.0,11.5,5.370285714285714,2018-7-5,133
9216,210203,2,PACKSIZE / CLEAN AIR 7,141,2018-07-05 07:50:50,2018-07-05 16:42:37,0 days 08:51:47.000000000,0 days 02:44:45.000000000,9.917,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,348863,84065,4.5,1.25,186,3,1,2018,7.75,16.75,2.203777777777778,2018-7-5,133
9215,210225,2,PACKSIZE / CLEAN AIR 13,380,2018-07-05 07:50:28,2018-07-05 16:52:48,0 days 09:02:20.000000000,0 days 02:39:49.000000000,14.905,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,521537,84020,4.5,1.25,186,3,1,2018,7.75,16.75,3.312222222222222,2018-7-5,133
9214,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,839,2018-07-05 07:49:03,2018-07-05 13:43:56,0 days 05:54:53.000000000,0 days 05:00:12.000000000,14.732000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,829009,84020,3.0,2.5,186,3,1,2018,7.75,13.75,4.910666666666667,2018-7-5,133
9222,210203,1,PACKSIZE / CLEAN AIR 7,142,2018-07-05 08:24:46,2018-07-05 12:17:28,0 days 03:52:41.000000000,0 days 03:52:17.000000000,13.194,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,1301971,84111,2.0,2.0,186,3,1,2018,8.5,12.25,6.597,2018-7-5,133
9212,182105,1,PUBLIC USE / FAIRMONT PARK,1530797306,2018-07-05 07:28:33,2018-07-05 08:12:35,0 days 00:44:01.000000000,0 days 00:43:50.000000000,2.716,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,659423,84120,0.25,0.25,186,3,1,2018,7.5,8.25,10.864,2018-7-5,133
9210,167713,2,PUBLIC USE / LIBERTY PARK,941,2018-07-05 07:05:06,2018-07-05 08:49:21,0 days 01:44:13.000000000,0 days 01:44:03.000000000,12.005999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,2079171,84014,0.75,0.75,186,3,1,2018,7.0,8.75,16.008,2018-7-5,133
9209,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,751,2018-07-05 07:00:45,2018-07-05 12:21:21,0 days 05:20:36.000000000,0 days 04:50:44.000000000,15.463,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1217291,84128,2.75,2.5,186,3,1,2018,7.0,12.25,5.622909090909091,2018-7-5,133
9208,128725,1,RMP NTO OFFICE / STATION 1,1286,2018-07-05 07:00:39,2018-07-05 16:09:25,0 days 09:08:46.000000000,0 days 02:04:47.000000000,8.652999999999999,Unknown,Level 2,Salt Lake City,40.770634,-111.93139599999999,1350161,84037,4.5,1.0,186,3,1,2018,7.0,16.25,1.9228888888888886,2018-7-5,133
9207,167175,2,PUBLIC USE / PIONEER PARK,671,2018-07-05 06:46:28,2018-07-05 09:17:27,0 days 02:30:59.000000000,0 days 01:54:09.000000000,5.921,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2260521,84040,1.25,1.0,186,3,1,2018,6.75,9.25,4.736800000000001,2018-7-5,133
9206,167347,2,PUBLIC USE / 159 S. MAIN ST,1426,2018-07-05 06:32:59,2018-07-05 08:33:57,0 days 02:00:58.000000000,0 days 01:57:34.000000000,6.26,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1632851,84096,1.0,1.0,186,3,1,2018,6.5,8.5,6.26,2018-7-5,133
9205,182105,2,PUBLIC USE / FAIRMONT PARK,609,2018-07-05 05:53:41,2018-07-05 06:40:12,0 days 00:46:30.000000000,0 days 00:46:23.000000000,2.33,Customer,Level 2,Salt Lake City,40.722263,-111.86178600000001,623509,84115,0.5,0.5,186,3,1,2018,6.0,6.75,4.66,2018-7-5,133
9242,167347,1,PUBLIC USE / 159 S. MAIN ST,1430,2018-07-05 12:15:36,2018-07-05 16:10:24,0 days 03:54:48.000000000,0 days 03:54:27.000000000,20.684,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,2190971,84101,2.0,2.0,186,3,1,2018,12.25,16.25,10.342,2018-7-5,133
9211,210199,2,PACKSIZE / CLEAN AIR 6,350,2018-07-05 07:14:48,2018-07-05 16:01:13,0 days 08:46:25.000000000,0 days 01:52:55.000000000,4.875,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,803613,84054,4.5,1.0,186,3,1,2018,7.25,16.0,1.0833333333333333,2018-7-5,133
9223,121747,2,FLEET / PSB-FIRE,1127,2018-07-05 08:32:53,2018-07-05 14:11:57,0 days 05:39:09.000000000,0 days 02:10:21.000000000,6.624,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6587V,,2.75,1.0,186,3,1,2018,8.5,14.25,2.4087272727272726,2018-7-5,133
9219,182073,1,PUBLIC USE / LIBERTY PARK 2,589,2018-07-05 08:08:45,2018-07-05 11:22:00,0 days 03:13:15.000000000,0 days 02:00:11.000000000,7.138999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,1767211,84105,1.5,1.0,186,3,1,2018,8.25,11.25,4.759333333333333,2018-7-5,133
9225,167175,1,PUBLIC USE / PIONEER PARK,672,2018-07-05 08:58:39,2018-07-05 12:34:11,0 days 03:35:35.000000000,0 days 03:20:06.000000000,15.085999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,1.75,1.75,186,3,1,2018,9.0,12.5,8.620571428571427,2018-7-5,133
9241,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,831,2018-07-05 11:49:18,2018-07-05 16:46:16,0 days 04:56:57.000000000,0 days 01:40:59.000000000,5.7410000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1054141,84123,2.5,0.75,186,3,1,2018,11.75,16.75,2.2964,2018-7-5,133
9240,167713,2,PUBLIC USE / LIBERTY PARK,944,2018-07-05 11:47:37,2018-07-05 14:55:46,0 days 03:08:09.000000000,0 days 03:02:57.000000000,9.612,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,624583,84003,1.5,1.5,186,3,1,2018,11.75,15.0,6.408,2018-7-5,133
9239,167437,1,PUBLIC USE / 300 SOUTH,235,2018-07-05 11:47:32,2018-07-05 12:25:23,0 days 00:37:49.000000000,0 days 00:37:37.000000000,2.008,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1095321,84020,0.25,0.25,186,3,1,2018,11.75,12.5,8.032,2018-7-5,133
9238,165161,1,PUBLIC USE / SORENSON MULTIC,1530810934,2018-07-05 11:15:42,2018-07-05 11:49:54,0 days 00:34:13.000000000,0 days 00:34:02.000000000,1.8019999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.740749,-111.914368,729853,84105,0.25,0.25,186,3,1,2018,11.25,11.75,7.207999999999999,2018-7-5,133
9237,167713,2,PUBLIC USE / LIBERTY PARK,943,2018-07-05 10:31:49,2018-07-05 10:53:27,0 days 00:21:41.000000000,0 days 00:21:17.000000000,1.329,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,799265,84118,0.25,0.25,186,3,1,2018,10.5,11.0,5.316,2018-7-5,133
9224,167347,1,PUBLIC USE / 159 S. MAIN ST,1427,2018-07-05 08:35:44,2018-07-05 11:09:47,0 days 02:34:03.000000000,0 days 02:06:56.000000000,6.4910000000000005,Customer,Level 2,Salt Lake City,40.76569,-111.890976,630723,84070,1.25,1.0,186,3,1,2018,8.5,11.25,5.1928,2018-7-5,133
9235,182139,2,PUBLIC USE / SUGAR HOUSE,1338,2018-07-05 10:12:54,2018-07-05 12:30:15,0 days 02:17:19.000000000,0 days 02:17:06.000000000,15.04,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,2261651,84093,1.25,1.25,186,3,1,2018,10.25,12.5,12.032,2018-7-5,133
9234,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,1158,2018-07-05 09:35:24,2018-07-05 09:52:44,0 days 00:17:20.000000000,0 days 00:17:12.000000000,7.926,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1879201,84310,0.25,0.25,186,3,1,2018,9.5,9.75,31.704,2018-7-5,133
9233,167437,2,PUBLIC USE / 300 SOUTH,1530804741,2018-07-05 09:32:27,2018-07-05 14:13:24,0 days 04:40:57.000000000,0 days 02:14:32.000000000,6.9079999999999995,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1189581,84020,2.25,1.0,186,3,1,2018,9.5,14.25,3.070222222222222,2018-7-5,133
9236,167713,1,PUBLIC USE / LIBERTY PARK,942,2018-07-05 10:14:26,2018-07-05 13:19:01,0 days 03:04:34.000000000,0 days 03:04:17.000000000,13.448,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,1619691,84119,1.5,1.5,186,3,1,2018,10.25,13.25,8.965333333333334,2018-7-5,133
9232,167175,2,PUBLIC USE / PIONEER PARK,673,2018-07-05 09:22:34,2018-07-05 12:12:41,0 days 02:50:10.000000000,0 days 02:49:44.000000000,10.436,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,2426731,84102,1.5,1.5,186,3,1,2018,9.25,12.25,6.957333333333334,2018-7-5,133
9231,182105,2,PUBLIC USE / FAIRMONT PARK,611,2018-07-05 09:21:18,2018-07-05 10:20:57,0 days 00:59:39.000000000,0 days 00:59:27.000000000,6.968999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,492301,84109,0.5,0.5,186,3,1,2018,9.25,10.25,13.937999999999999,2018-7-5,133
9230,210207,1,TEST / CLEAN AIR 9,300,2018-07-05 09:16:41,2018-07-05 09:46:54,0 days 00:30:17.000000000,0 days 00:29:49.000000000,2.8710000000000004,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1671101,84103,0.25,0.25,186,3,1,2018,9.25,9.75,11.484000000000002,2018-7-5,133
9229,165165,1,PUBLIC USE / INTL PEACE GARD,165,2018-07-05 09:13:21,2018-07-05 12:23:05,0 days 03:09:44.000000000,0 days 03:09:23.000000000,22.031,Plug Out at Vehicle,Level 2,Salt Lake City,40.746857,-111.91934199999999,1911791,84119,1.5,1.5,186,3,1,2018,9.25,12.5,14.687333333333333,2018-7-5,133
9228,167437,1,PUBLIC USE / 300 SOUTH,234,2018-07-05 09:08:21,2018-07-05 11:09:33,0 days 02:01:10.000000000,0 days 02:00:45.000000000,8.98,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,2442101,84095,1.0,1.0,186,3,1,2018,9.25,11.25,8.98,2018-7-5,133
9227,167347,2,PUBLIC USE / 159 S. MAIN ST,1428,2018-07-05 09:07:37,2018-07-05 10:38:41,0 days 01:31:07.000000000,0 days 01:30:44.000000000,6.159,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,2063941,84105,0.75,0.75,186,3,1,2018,9.0,10.75,8.212,2018-7-5,133
9226,167485,2,PUBLIC USE / LIBRARY SQUA P1,170,2018-07-05 09:07:22,2018-07-05 13:29:42,0 days 04:22:19.000000000,0 days 01:19:59.000000000,2.616,Plug Out at Vehicle,Level 2,Salt Lake City,40.759426,-111.883629,522355,84115,2.25,0.75,186,3,1,2018,9.0,13.5,1.1626666666666667,2018-7-5,133
9578,182105,2,PUBLIC USE / FAIRMONT PARK,1531339888,2018-07-11 14:11:36,2018-07-11 15:34:41,0 days 01:23:07.000000000,0 days 01:22:34.000000000,5.143,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,659423,84120,0.75,0.75,192,2,1,2018,14.25,15.5,6.857333333333333,2018-7-11,137
9584,352031,2,SALT LAKE CITY / SLC COMPLIANCE2,211,2018-07-11 15:08:26,2018-07-11 15:26:15,0 days 00:17:52.000000000,0 days 00:17:42.000000000,1.767,Plug Out at Vehicle,Level 2,Salt Lake City,40.756054,-111.88440700000001,33371V,,0.25,0.25,192,2,1,2018,15.25,15.5,7.068,2018-7-11,137
9583,210225,1,PACKSIZE / CLEAN AIR 13,390,2018-07-11 14:52:43,2018-07-13 16:01:47,2 days 01:09:04.000000000,0 days 02:41:21.000000000,6.127999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,1137391,84075,0.5,1.25,192,2,1,2018,14.75,16.0,12.255999999999998,2018-7-11,137
9582,182073,2,PUBLIC USE / LIBERTY PARK 2,615,2018-07-11 14:45:49,2018-07-11 15:37:18,0 days 00:51:31.000000000,0 days 00:51:19.000000000,5.876,Plug Out at Vehicle,Level 2,Salt Lake City,40.746722999999996,-111.87631200000001,2079171,84014,0.5,0.5,192,2,1,2018,14.75,15.5,11.752,2018-7-11,137
9581,167347,1,PUBLIC USE / 159 S. MAIN ST,1531341921,2018-07-11 14:45:31,2018-07-11 18:46:47,0 days 04:01:16.000000000,0 days 02:03:48.000000000,6.761,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,726237,84103,2.0,1.0,192,2,1,2018,14.75,18.75,3.3805,2018-7-11,137
9580,167175,1,PUBLIC USE / PIONEER PARK,698,2018-07-11 14:30:37,2018-07-11 16:09:33,0 days 01:38:56.000000000,0 days 00:59:17.000000000,3.813,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,0.75,0.5,192,2,1,2018,14.5,16.25,5.0840000000000005,2018-7-11,137
9579,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1175,2018-07-11 14:23:43,2018-07-11 14:56:02,0 days 00:32:19.000000000,0 days 00:32:08.000000000,4.592,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,714481,84116,0.25,0.25,192,2,1,2018,14.5,15.0,18.368,2018-7-11,137
